created_at,one_minutes,sent_score,sent_label,sadness,joy,fear,disgust,anger,count
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,-0.886052,negative,0.426718,0.29662,0.161128,0.043255,0.136932,1
6/23/2020 16:14,45,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:14,45,-0.724542,negative,0.167784,0.187127,0.08519,0.078108,0.091797,1
6/23/2020 16:14,45,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 16:14,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:14,45,0.504899,positive,0.02017,0.836471,0.015644,0.00762,0.030593,1
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 16:14,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:14,45,0,neutral,0.237196,0.461977,0.209299,0.130418,0.042131,1
6/23/2020 16:14,45,0,neutral,0.064655,0.534019,0.106624,0.068068,0.089273,1
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:14,45,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:14,45,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 16:14,45,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:14,45,-0.373554,negative,0.031065,0.038241,0.942312,0.026877,0.026329,1
6/23/2020 16:14,45,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:14,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:14,45,-0.457859,negative,0.16424,0.038736,0.088627,0.516152,0.108467,1
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,-0.31376,negative,0.107631,0.3775,0.296076,0.009422,0.091594,1
6/23/2020 16:14,45,0,neutral,0.259909,0.486901,0.026333,0.012934,0.039243,1
6/23/2020 16:14,45,-0.879341,negative,0.299386,0.272535,0.130694,0.052942,0.204566,1
6/23/2020 16:14,45,0,neutral,0.237196,0.461977,0.209299,0.130418,0.042131,1
6/23/2020 16:14,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:14,45,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:14,45,-0.865266,negative,0.604932,0.225162,0.235422,0.021616,0.029245,1
6/23/2020 16:14,45,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:14,45,0,neutral,0.53759,0.077309,0.180002,0.102402,0.222552,1
6/23/2020 16:14,45,-0.879341,negative,0.299386,0.272535,0.130694,0.052942,0.204566,1
6/23/2020 16:14,45,0,neutral,0.178842,0.384492,0.038989,0.237911,0.242747,1
6/23/2020 16:15,45,-0.594228,negative,0.225458,0.194886,0.220229,0.188203,0.104677,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:15,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,45,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:15,45,0,neutral,0.607557,0.222361,0.237977,0.021219,0.026219,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0.345391,positive,0.063179,0.679712,0.016672,0.113777,0.155146,1
6/23/2020 16:15,45,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 16:15,45,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.175285,0.099903,0.149262,0.032196,0.052621,1
6/23/2020 16:15,45,0.369571,positive,0.180432,0.302355,0.466188,0.109585,0.048482,1
6/23/2020 16:15,45,0,neutral,0.259909,0.486901,0.026333,0.012934,0.039243,1
6/23/2020 16:15,45,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,-0.874144,negative,0.141777,0.317942,0.164156,0.090346,0.103387,1
6/23/2020 16:15,45,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:15,45,0.383794,positive,0.04246,0.461362,0.553144,0.00556,0.02851,1
6/23/2020 16:15,45,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:15,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:15,45,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:15,45,-0.927389,negative,0.020273,0.071102,0.884442,0.00221,0.111063,1
6/23/2020 16:15,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,45,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:15,45,-0.875528,negative,0.113294,0.384823,0.234588,0.053216,0.147668,1
6/23/2020 16:15,45,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:15,45,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.30864,0.449859,0.039354,0.050358,0.13828,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,45,0,neutral,0.160805,0.186801,0.109431,0.147301,0.069986,1
6/23/2020 16:15,45,0.955391,positive,0.027482,0.877551,0.009236,0.065187,0.029625,1
6/23/2020 16:15,45,-0.918284,negative,0.124656,0.050399,0.025296,0.816071,0.034254,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,-0.346524,negative,0.761689,0.014401,0.326005,0.086161,0.093207,1
6/23/2020 16:15,45,-0.568498,negative,0.099592,0.472171,0.044376,0.102264,0.105241,1
6/23/2020 16:15,45,-0.680927,negative,0.096292,0.240988,0.328491,0.04387,0.096188,1
6/23/2020 16:15,45,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,45,-0.869682,negative,0.440811,0.163793,0.026895,0.373028,0.039541,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,-0.532342,negative,0.382598,0.262051,0.299603,0.073028,0.167286,1
6/23/2020 16:15,45,0,neutral,0.086218,0.455711,0.480316,0.017885,0.049612,1
6/23/2020 16:15,45,-0.813046,negative,0.16772,0.054953,0.706548,0.238062,0.108992,1
6/23/2020 16:15,45,0,neutral,0.153602,0.355214,0.426846,0.098841,0.118331,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,-0.815453,negative,0.430934,0.101469,0.168297,0.186811,0.166619,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,45,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:15,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,46,-0.647187,negative,0.238842,0.05984,0.133307,0.290549,0.439127,1
6/23/2020 16:15,46,0,neutral,0.132683,0.507759,0.059298,0.041925,0.033436,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0.383794,positive,0.04246,0.461362,0.553144,0.00556,0.02851,1
6/23/2020 16:15,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,-0.857739,negative,0.126461,0.029655,0.083,0.198187,0.82264,1
6/23/2020 16:15,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,46,0,neutral,0.425402,0.154758,0.10947,0.054594,0.090274,1
6/23/2020 16:15,46,-0.89109,negative,0.057768,0.024329,0.110506,0.488815,0.343497,1
6/23/2020 16:15,46,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:15,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:15,46,0,neutral,0.043782,0.389909,0.023305,0.039798,0.059462,1
6/23/2020 16:15,46,0,neutral,0.106627,0.167313,0.155071,0.051472,0.179892,1
6/23/2020 16:15,46,-0.879341,negative,0.299386,0.272535,0.130694,0.052942,0.204566,1
6/23/2020 16:15,46,-0.75791,negative,0.91669,0.018737,0.14215,0.049849,0.021412,1
6/23/2020 16:15,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:15,46,-0.508014,negative,0.352791,0.050427,0.093528,0.068793,0.111448,1
6/23/2020 16:15,46,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:15,46,-0.75791,negative,0.91669,0.018737,0.14215,0.049849,0.021412,1
6/23/2020 16:15,46,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 16:15,46,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 16:15,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,46,0,neutral,0.374565,0.115895,0.254217,0.174866,0.040333,1
6/23/2020 16:15,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.269469,0.545936,0.102525,0.015171,0.039978,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.607557,0.222361,0.237977,0.021219,0.026219,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,0,neutral,0.132683,0.507759,0.059298,0.041925,0.033436,1
6/23/2020 16:15,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:15,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,46,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 16:16,46,0,neutral,0.064655,0.534019,0.106624,0.068068,0.089273,1
6/23/2020 16:16,46,0,neutral,0.118593,0.252374,0.067981,0.085855,0.107345,1
6/23/2020 16:16,46,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,46,0,neutral,0.240049,0.18827,0.101732,0.247088,0.150279,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.397881,0.093749,0.082415,0.105677,0.307523,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0.565081,positive,0.120598,0.746982,0.062272,0.023521,0.070658,1
6/23/2020 16:16,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,46,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.177204,0.40279,0.159222,0.311616,0.021802,1
6/23/2020 16:16,46,0.828788,positive,0.081026,0.451448,0.051749,0.020178,0.271186,1
6/23/2020 16:16,46,0,neutral,0.15413,0.402557,0.144581,0.102805,0.03039,1
6/23/2020 16:16,46,0,neutral,0.052604,0.066895,0.10289,0.045396,0.148576,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0.714144,positive,0.185154,0.035754,0.81588,0.0675,0.122527,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0.461742,positive,0.190193,0.068217,0.152062,0.457982,0.198867,1
6/23/2020 16:16,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,46,-0.783991,negative,0.598986,0.209216,0.092186,0.110016,0.0659,1
6/23/2020 16:16,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,46,-0.602701,negative,0.197385,0.027348,0.154524,0.216994,0.211236,1
6/23/2020 16:16,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,-0.373554,negative,0.031065,0.038241,0.942312,0.026877,0.026329,1
6/23/2020 16:16,46,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.374565,0.115895,0.254217,0.174866,0.040333,1
6/23/2020 16:16,46,0,neutral,0.165808,0.505197,0.090736,0.026419,0.041939,1
6/23/2020 16:16,46,0.757538,positive,0.082028,0.733107,0.038408,0.013955,0.014812,1
6/23/2020 16:16,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,46,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,46,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,46,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,46,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,-0.935142,negative,0.308168,0.003733,0.262303,0.12387,0.657619,1
6/23/2020 16:16,47,0,neutral,0.126031,0.223938,0.034022,0.14844,0.119309,1
6/23/2020 16:16,47,0,neutral,0.318318,0.02861,0.28942,0.073726,0.098387,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,-0.346524,negative,0.761689,0.014401,0.326005,0.086161,0.093207,1
6/23/2020 16:16,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,47,0,neutral,0.17396,0.219679,0.078038,0.035314,0.011398,1
6/23/2020 16:16,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0.886489,positive,0.276784,0.62857,0.091583,0.009004,0.011361,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,0.794652,positive,0.08395,0.494863,0.060209,0.006431,0.081186,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.042146,0.080366,0.037658,0.033522,0.036268,1
6/23/2020 16:16,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,47,0,neutral,0.444575,0.196288,0.223225,0.101181,0.16742,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,-0.887923,negative,0.657164,0.06289,0.019362,0.067962,0.021217,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,47,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.177204,0.40279,0.159222,0.311616,0.021802,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0.678085,positive,0.099515,0.862752,0.019735,0.005287,0.009025,1
6/23/2020 16:16,47,0,neutral,0,0,0,0,0,1
6/23/2020 16:16,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,47,0,neutral,0.177204,0.40279,0.159222,0.311616,0.021802,1
6/23/2020 16:16,47,0,neutral,0.399047,0.121877,0.241613,0.153987,0.114626,1
6/23/2020 16:16,47,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 16:16,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:16,47,0.663732,positive,0.051509,0.549655,0.181664,0.035464,0.023056,1
6/23/2020 16:16,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:16,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.017958,0.764473,0.008532,0.117881,0.112119,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:17,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:17,47,-0.544675,negative,0.09424,0.636885,0.07118,0.023587,0.02579,1
6/23/2020 16:17,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:17,47,0,neutral,0.160805,0.186801,0.109431,0.147301,0.069986,1
6/23/2020 16:17,47,0,neutral,0.237196,0.461977,0.209299,0.130418,0.042131,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,-0.867229,negative,0.200682,0.288043,0.326505,0.125226,0.080872,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 16:17,47,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:17,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:17,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:17,47,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 16:17,47,0,neutral,0.093931,0.234445,0.102844,0.028655,0.059607,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 16:17,47,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 16:17,47,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
